Datetime,Open,High,Low,Close,Adj Close,Volume
2022-04-18 00:05:00+00:00,39666.484375,39673.94140625,39663.01171875,39673.94140625,39673.94140625,91039744
2022-04-18 00:10:00+00:00,39666.64453125,39710.203125,39666.4140625,39710.203125,39710.203125,75513856
2022-04-18 00:15:00+00:00,39753.26171875,39760.015625,39753.26171875,39760.015625,39760.015625,139761664
2022-04-18 00:20:00+00:00,39751.2421875,39751.2421875,39742.4765625,39743.4140625,39743.4140625,0
2022-04-18 00:25:00+00:00,39756.0078125,39764.36328125,39756.0078125,39764.36328125,39764.36328125,6877184
2022-04-18 00:30:00+00:00,39757.08203125,39757.08203125,39741.23046875,39741.23046875,39741.23046875,54020096
2022-04-18 00:35:00+00:00,39731.5234375,39731.5234375,39690.31640625,39701.328125,39701.328125,0
2022-04-18 00:40:00+00:00,39711.83203125,39720.5703125,39704.59375,39704.59375,39704.59375,30484480
2022-04-18 00:45:00+00:00,39715.87109375,39718.33203125,39706.61328125,39707.37890625,39707.37890625,18755584
2022-04-18 00:50:00+00:00,39698.05859375,39718.52734375,39694.921875,39718.52734375,39718.52734375,37140480
2022-04-18 00:55:00+00:00,39754.80078125,39759.078125,39750.13671875,39754.953125,39754.953125,57069568
2022-04-18 01:00:00+00:00,39750.62890625,39750.62890625,39741.01953125,39741.01953125,39741.01953125,16021504
2022-04-18 01:05:00+00:00,39746.72265625,39771.234375,39746.72265625,39771.234375,39771.234375,0
2022-04-18 01:10:00+00:00,39797.08203125,39806.078125,39797.08203125,39806.078125,39806.078125,45891584
2022-04-18 01:15:00+00:00,39790.8046875,39790.8046875,39787.48828125,39787.48828125,39787.48828125,14721024
2022-04-18 01:20:00+00:00,39769.22265625,39769.22265625,39727.4609375,39727.4609375,39727.4609375,10336256
2022-04-18 01:25:00+00:00,39715.421875,39715.9609375,39709.71484375,39709.71484375,39709.71484375,39131136
2022-04-18 01:30:00+00:00,39715.6015625,39746.16796875,39715.6015625,39737.05078125,39737.05078125,86624256
2022-04-18 01:35:00+00:00,39722.73828125,39735.33984375,39722.73828125,39735.33984375,39735.33984375,21432320
2022-04-18 01:40:00+00:00,39755.55859375,39774.58203125,39755.55859375,39774.58203125,39774.58203125,47616000
2022-04-18 01:45:00+00:00,39776.9921875,39776.9921875,39757.171875,39757.171875,39757.171875,18229248
2022-04-18 01:50:00+00:00,39747.453125,39766.92578125,39747.453125,39766.92578125,39766.92578125,31166464
2022-04-18 01:55:00+00:00,39767.76171875,39770.66015625,39767.76171875,39770.66015625,39770.66015625,7800832
2022-04-18 02:00:00+00:00,39781.58203125,39781.58203125,39766.3046875,39774.39453125,39774.39453125,0
2022-04-18 02:05:00+00:00,39781.49609375,39791.05859375,39781.37890625,39790.09375,39790.09375,46915584
2022-04-18 02:10:00+00:00,39792.859375,39809.25,39792.859375,39809.25,39809.25,42459136
2022-04-18 02:15:00+00:00,39789.640625,39789.640625,39782.140625,39782.140625,39782.140625,28454912
2022-04-18 02:20:00+00:00,39781.01953125,39791.69921875,39780.7109375,39791.2578125,39791.2578125,22874112
2022-04-18 02:25:00+00:00,39782.81640625,39782.81640625,39773.84765625,39773.84765625,39773.84765625,0
2022-04-18 02:30:00+00:00,39775.9140625,39801.0625,39775.9140625,39798.26171875,39798.26171875,22951936
2022-04-18 02:35:00+00:00,39801.89453125,39813.93359375,39801.89453125,39813.93359375,39813.93359375,0
2022-04-18 02:40:00+00:00,39810.18359375,39818.22265625,39810.18359375,39818.22265625,39818.22265625,0
2022-04-18 02:45:00+00:00,39820.14453125,39820.14453125,39816.93359375,39816.93359375,39816.93359375,0
2022-04-18 02:50:00+00:00,39809.328125,39809.328125,39802.5703125,39802.5703125,39802.5703125,0
2022-04-18 02:55:00+00:00,39798.12109375,39815.9609375,39798.12109375,39814.14453125,39814.14453125,0
2022-04-18 03:00:00+00:00,39815.9296875,39815.9296875,39814.6328125,39814.859375,39814.859375,0
2022-04-18 03:05:00+00:00,39814.03125,39834.71875,39814.03125,39834.71875,39834.71875,0
2022-04-18 03:10:00+00:00,39858.83203125,39858.83203125,39844.22265625,39844.22265625,39844.22265625,46972928
2022-04-18 03:15:00+00:00,39845.5390625,39845.5390625,39810.08984375,39810.08984375,39810.08984375,40429568
2022-04-18 03:20:00+00:00,39807.09375,39807.09375,39793.31640625,39803.796875,39803.796875,9072640
2022-04-18 03:25:00+00:00,39818.453125,39818.453125,39818.453125,39818.453125,39818.453125,0
2022-04-18 03:30:00+00:00,39830.47265625,39834.328125,39827.9453125,39827.9453125,39827.9453125,55676928
2022-04-18 03:35:00+00:00,39826.81640625,39826.81640625,39802.203125,39802.203125,39802.203125,0
2022-04-18 03:40:00+00:00,39819.63671875,39829.3515625,39819.63671875,39829.3515625,39829.3515625,16312320
2022-04-18 03:45:00+00:00,39830.46875,39835.30859375,39830.46875,39835.30859375,39835.30859375,3047424
2022-04-18 03:50:00+00:00,39860.8828125,39860.9921875,39852.34765625,39852.34765625,39852.34765625,24086528
2022-04-18 03:55:00+00:00,39851.19921875,39852.6171875,39850.66796875,39850.66796875,39850.66796875,4528128
2022-04-18 04:00:00+00:00,39843.53515625,39843.53515625,39837.51953125,39837.51953125,39837.51953125,0
2022-04-18 04:05:00+00:00,39833.2890625,39833.35546875,39813.09375,39813.09375,39813.09375,27559936
2022-04-18 04:10:00+00:00,39801.34375,39801.34375,39768.9765625,39768.9765625,39768.9765625,12914688
2022-04-18 04:15:00+00:00,39767.1015625,39767.1015625,39653.01171875,39653.01171875,39653.01171875,161413120
2022-04-18 04:20:00+00:00,39565.4453125,39565.4453125,39184.54296875,39184.54296875,39184.54296875,700444672
2022-04-18 04:25:00+00:00,38995.66015625,38995.66015625,38916.41796875,38916.41796875,38916.41796875,455899136
2022-04-18 04:30:00+00:00,39005.85546875,39005.85546875,39000.671875,39000.671875,39000.671875,309659648
2022-04-18 04:35:00+00:00,38996.0390625,38996.0390625,38951.6796875,38951.6796875,38951.6796875,32366592
2022-04-18 04:40:00+00:00,38978.92578125,38978.92578125,38928.1796875,38928.1796875,38928.1796875,129411072
2022-04-18 04:45:00+00:00,38933.09375,38933.09375,38933.09375,38933.09375,38933.09375,11395072
2022-04-18 04:50:00+00:00,38905.81640625,38927.7109375,38905.81640625,38913.40625,38913.40625,154388480
2022-04-18 04:55:00+00:00,38895.92578125,38897.17578125,38895.92578125,38897.17578125,38897.17578125,115841024
2022-04-18 05:00:00+00:00,38872.3515625,38872.3515625,38848.92578125,38866.2421875,38866.2421875,49620992
2022-04-18 05:05:00+00:00,38853.94140625,38853.94140625,38696.19140625,38725.5703125,38725.5703125,252780544
2022-04-18 05:10:00+00:00,38755.50390625,38801.14453125,38755.50390625,38801.14453125,38801.14453125,259653632
2022-04-18 05:15:00+00:00,38852.2265625,38852.2265625,38852.2265625,38852.2265625,38852.2265625,118521856
2022-04-18 05:20:00+00:00,38897.1328125,38913.96484375,38897.1328125,38913.96484375,38913.96484375,112564224
2022-04-18 05:25:00+00:00,38920.71875,38925.9609375,38920.71875,38925.9609375,38925.9609375,63160320
2022-04-18 05:30:00+00:00,38940.05078125,38972.03125,38940.05078125,38957.71875,38957.71875,62255104
2022-04-18 05:35:00+00:00,38935.98046875,38935.98046875,38925.859375,38925.859375,38925.859375,94113792
2022-04-18 05:40:00+00:00,38920.73046875,38944.359375,38920.73046875,38944.359375,38944.359375,46067712
2022-04-18 05:45:00+00:00,38943.8828125,38956.5390625,38943.8828125,38956.5390625,38956.5390625,33261568
2022-04-18 05:50:00+00:00,38952.109375,38955.58984375,38944.12890625,38944.12890625,38944.12890625,39702528
2022-04-18 05:55:00+00:00,38951.2578125,38951.2578125,38940.83984375,38940.83984375,38940.83984375,61216768
2022-04-18 06:00:00+00:00,38935.96484375,38937.58984375,38935.96484375,38936.58984375,38936.58984375,0
2022-04-18 06:05:00+00:00,38939.39453125,38959.8125,38939.39453125,38959.8125,38959.8125,26828800
2022-04-18 06:10:00+00:00,38982.53515625,38982.53515625,38949.4140625,38949.4140625,38949.4140625,63397888
2022-04-18 06:15:00+00:00,38942.41796875,38948.35546875,38942.41796875,38944.5078125,38944.5078125,78886912
2022-04-18 06:20:00+00:00,38947.78125,38952.87890625,38947.78125,38952.87109375,38952.87109375,0
2022-04-18 06:25:00+00:00,38956.0546875,38962.7890625,38955.28515625,38962.7890625,38962.7890625,39004160
2022-04-18 06:30:00+00:00,38963.12890625,38974.99609375,38956.265625,38956.265625,38956.265625,117321728
2022-04-18 06:35:00+00:00,38960.53515625,38990.3515625,38960.53515625,38990.3515625,38990.3515625,31442944
2022-04-18 06:40:00+00:00,39037.5234375,39037.5234375,39034.61328125,39034.61328125,39034.61328125,124616704
2022-04-18 06:45:00+00:00,39038.53125,39038.53125,39023.49609375,39023.49609375,39023.49609375,44537856
2022-04-18 06:50:00+00:00,39024.71484375,39035.60546875,39024.71484375,39035.60546875,39035.60546875,13387776
2022-04-18 06:55:00+00:00,39020.375,39020.375,39011.015625,39011.015625,39011.015625,35289088
2022-04-18 07:00:00+00:00,38998.49609375,39032.66015625,38998.49609375,39032.66015625,39032.66015625,74866688
2022-04-18 07:05:00+00:00,39035.60546875,39035.60546875,39016.296875,39021.203125,39021.203125,21520384
2022-04-18 07:10:00+00:00,39033.23828125,39033.23828125,39033.23828125,39033.23828125,39033.23828125,53983232
2022-04-18 07:15:00+00:00,39040.109375,39040.109375,39039.359375,39039.359375,39039.359375,17207296
2022-04-18 07:20:00+00:00,39048.33984375,39049.39453125,39030.97265625,39030.97265625,39030.97265625,30932992
2022-04-18 07:25:00+00:00,38973.30078125,38980.53515625,38969.41796875,38980.53515625,38980.53515625,43669504
2022-04-18 07:30:00+00:00,38949.1796875,38955.55078125,38949.1796875,38955.55078125,38955.55078125,29450240
2022-04-18 07:35:00+00:00,38992.39453125,38992.39453125,38958.40625,38958.40625,38958.40625,122798080
2022-04-18 07:40:00+00:00,38956.30078125,38957.18359375,38952.203125,38954.18359375,38954.18359375,28868608
2022-04-18 07:45:00+00:00,38953.3984375,38954.359375,38931.484375,38931.484375,38931.484375,80414720
2022-04-18 07:50:00+00:00,38891.34765625,38891.34765625,38873.41015625,38873.41015625,38873.41015625,62248960
2022-04-18 07:55:00+00:00,38890.953125,38923.30078125,38890.953125,38923.30078125,38923.30078125,138565632
2022-04-18 08:00:00+00:00,38924.359375,38972.91796875,38924.359375,38972.91796875,38972.91796875,113133568
2022-04-18 08:05:00+00:00,39003.7109375,39004.609375,39001.79296875,39004.609375,39004.609375,0
2022-04-18 08:10:00+00:00,39011.375,39011.58984375,39007.0859375,39011.58984375,39011.58984375,23556096
2022-04-18 08:15:00+00:00,39003.7578125,39003.7578125,39001.92578125,39001.92578125,39001.92578125,5343232
2022-04-18 08:20:00+00:00,38986.61328125,39013.00390625,38986.61328125,39005.96484375,39005.96484375,73938944
2022-04-18 08:25:00+00:00,38990.7109375,39052.37109375,38990.7109375,39048.52734375,39048.52734375,106590208
2022-04-18 08:30:00+00:00,38999.1484375,39006.44140625,38999.1484375,39006.44140625,39006.44140625,20221952
2022-04-18 08:35:00+00:00,39002.640625,39002.640625,39001.46484375,39001.46484375,39001.46484375,36593664
2022-04-18 08:40:00+00:00,39011.875,39011.875,39006.26171875,39007.515625,39007.515625,29683712
2022-04-18 08:45:00+00:00,39006.6484375,39016.87109375,39005.48828125,39005.48828125,39005.48828125,1032192
2022-04-18 08:50:00+00:00,38986.90625,38986.90625,38986.90625,38986.90625,38986.90625,0
2022-04-18 08:55:00+00:00,38916.0703125,38916.33203125,38910.03515625,38910.03515625,38910.03515625,49465344
2022-04-18 09:00:00+00:00,38898.0703125,38898.0703125,38852.24609375,38852.24609375,38852.24609375,0
2022-04-18 09:05:00+00:00,38905.40234375,38905.75390625,38903.56640625,38905.75390625,38905.75390625,28651520
2022-04-18 09:10:00+00:00,38908.8203125,38911.85546875,38905.9453125,38905.9453125,38905.9453125,0
2022-04-18 09:15:00+00:00,38904.1953125,38904.1953125,38885.24609375,38885.24609375,38885.24609375,0
2022-04-18 09:20:00+00:00,38892.00390625,38899.33984375,38889.83984375,38899.33984375,38899.33984375,18458624
2022-04-18 09:25:00+00:00,38865.27734375,38870.89453125,38862.99609375,38870.89453125,38870.89453125,0
2022-04-18 09:30:00+00:00,38876.76953125,38959.265625,38876.76953125,38959.265625,38959.265625,130021376
2022-04-18 09:35:00+00:00,38963.453125,38966.2421875,38962.99609375,38962.99609375,38962.99609375,38455296
2022-04-18 09:40:00+00:00,38971.75390625,38971.75390625,38954.4609375,38957.8515625,38957.8515625,59863040
2022-04-18 09:45:00+00:00,38955.140625,38959.9921875,38944.99609375,38944.99609375,38944.99609375,81674240
2022-04-18 09:50:00+00:00,38949.51171875,38957.83203125,38949.51171875,38957.83203125,38957.83203125,0
2022-04-18 09:55:00+00:00,38961.80859375,38977.75390625,38961.80859375,38977.296875,38977.296875,54444032
2022-04-18 10:00:00+00:00,38996.2890625,38996.2890625,38982.546875,38984.4140625,38984.4140625,19675136
2022-04-18 10:05:00+00:00,38978.421875,38989.94140625,38973.32421875,38989.94140625,38989.94140625,10455040
2022-04-18 10:10:00+00:00,39004.03515625,39018.7890625,38996.15234375,39018.7890625,39018.7890625,62308352
2022-04-18 10:15:00+00:00,39005.83203125,39005.83203125,38998.6875,38998.6875,38998.6875,46716928
2022-04-18 10:20:00+00:00,38996.765625,38996.765625,38989.65625,38996.0546875,38996.0546875,712704
2022-04-18 10:25:00+00:00,39017.69140625,39045.13671875,39015.6640625,39045.13671875,39045.13671875,0
2022-04-18 10:30:00+00:00,39046.25,39090.03125,39044.62890625,39090.03125,39090.03125,208644096
2022-04-18 10:35:00+00:00,39084.92578125,39084.92578125,39064.88671875,39064.88671875,39064.88671875,34977792
2022-04-18 10:40:00+00:00,39034.47265625,39034.47265625,39013.73046875,39015.2421875,39015.2421875,39829504
2022-04-18 10:45:00+00:00,39014.30859375,39015.69921875,39012.859375,39012.859375,39012.859375,48943104
2022-04-18 10:50:00+00:00,39016.2109375,39016.2109375,39015.4765625,39015.4765625,39015.4765625,0
2022-04-18 10:55:00+00:00,39014.46484375,39014.46484375,38972.546875,38972.546875,38972.546875,46647296
2022-04-18 11:00:00+00:00,38959.640625,38970.81640625,38959.640625,38970.81640625,38970.81640625,24954880
2022-04-18 11:05:00+00:00,38972.64453125,38990.38671875,38972.64453125,38990.38671875,38990.38671875,9439232
2022-04-18 11:10:00+00:00,39003.98046875,39017.59765625,39001.85546875,39017.59765625,39017.59765625,57559040
2022-04-18 11:15:00+00:00,39034.3671875,39077.34765625,39034.3671875,39077.34765625,39077.34765625,98357248
2022-04-18 11:20:00+00:00,39077.19921875,39077.19921875,39059.22265625,39059.22265625,39059.22265625,17944576
2022-04-18 11:25:00+00:00,39049.61328125,39049.61328125,39046.359375,39047.16796875,39047.16796875,0
2022-04-18 11:30:00+00:00,39048.79296875,39051.99609375,39048.79296875,39050.4375,39050.4375,71358464
2022-04-18 11:35:00+00:00,39055.1640625,39073.6484375,39055.1640625,39064.3125,39064.3125,0
2022-04-18 11:40:00+00:00,39062.4453125,39062.625,39045.6171875,39046.93359375,39046.93359375,1859584
2022-04-18 11:45:00+00:00,39049.55078125,39068.390625,39049.55078125,39060.4375,39060.4375,74856448
2022-04-18 11:50:00+00:00,39065.36328125,39065.36328125,39045.16796875,39045.16796875,39045.16796875,0
2022-04-18 11:55:00+00:00,39031.36328125,39031.36328125,39022.8984375,39022.8984375,39022.8984375,20117504
2022-04-18 12:00:00+00:00,39024.25,39051.484375,39024.25,39051.484375,39051.484375,92991488
2022-04-18 12:05:00+00:00,39061.921875,39081.515625,39058.484375,39081.515625,39081.515625,0
2022-04-18 12:10:00+00:00,39103.54296875,39103.54296875,39091.19140625,39091.19140625,39091.19140625,42842112
2022-04-18 12:15:00+00:00,39097.3203125,39202.984375,39097.3203125,39202.984375,39202.984375,183595008
2022-04-18 12:20:00+00:00,39227.6875,39269.02734375,39224.578125,39269.02734375,39269.02734375,180172800
2022-04-18 12:25:00+00:00,39281.76953125,39281.76953125,39238.3203125,39238.3203125,39238.3203125,58966016
2022-04-18 12:30:00+00:00,39236.8046875,39243.69140625,39231.328125,39235.66015625,39235.66015625,42692608
2022-04-18 12:35:00+00:00,39348.4453125,39348.4453125,39348.4453125,39348.4453125,39348.4453125,180283392
2022-04-18 12:40:00+00:00,39313.18359375,39315.48828125,39307.08203125,39315.48828125,39315.48828125,87834624
2022-04-18 12:45:00+00:00,39316.39453125,39334.2734375,39313.7734375,39334.2734375,39334.2734375,141910016
2022-04-18 12:50:00+00:00,39334.16796875,39365.88671875,39334.16796875,39365.88671875,39365.88671875,9791488
2022-04-18 12:55:00+00:00,39368.734375,39428.8203125,39368.734375,39428.8203125,39428.8203125,164409344
2022-04-18 13:00:00+00:00,39407.32421875,39407.32421875,39404.17578125,39404.17578125,39404.17578125,29669376
2022-04-18 13:05:00+00:00,39418.640625,39418.640625,39413.28515625,39413.28515625,39413.28515625,138860544
2022-04-18 13:10:00+00:00,39388.1171875,39388.1171875,39368.69140625,39373.6171875,39373.6171875,58159104
2022-04-18 13:15:00+00:00,39388.08984375,39388.08984375,39354.15625,39354.15625,39354.15625,60880896
2022-04-18 13:20:00+00:00,39358.73828125,39371.1796875,39358.73828125,39371.1796875,39371.1796875,0
2022-04-18 13:25:00+00:00,39393.3828125,39393.3828125,39347.28515625,39347.28515625,39347.28515625,0
2022-04-18 13:30:00+00:00,39366.16015625,39436.6953125,39366.16015625,39436.6953125,39436.6953125,135301120
2022-04-18 13:35:00+00:00,39516.86328125,39516.86328125,39470.8828125,39487.046875,39487.046875,303015936
2022-04-18 13:40:00+00:00,39494.3515625,39494.3515625,39391.671875,39391.671875,39391.671875,79968256
2022-04-18 13:45:00+00:00,39407.3125,39407.3125,39393.3203125,39393.3203125,39393.3203125,10704896
2022-04-18 13:50:00+00:00,39374.4765625,39374.4765625,39338.3125,39344.0703125,39344.0703125,21286912
2022-04-18 13:55:00+00:00,39348.07421875,39348.07421875,39325.33984375,39340.890625,39340.890625,70926336
2022-04-18 14:00:00+00:00,39340.4140625,39409.72265625,39340.4140625,39409.72265625,39409.72265625,0
2022-04-18 14:05:00+00:00,39418.453125,39437.6328125,39418.453125,39431.1484375,39431.1484375,23713792
2022-04-18 14:10:00+00:00,39428.125,39455.92578125,39413.71484375,39455.92578125,39455.92578125,60422144
2022-04-18 14:15:00+00:00,39455.578125,39462.9765625,39455.578125,39462.9765625,39462.9765625,78970880
2022-04-18 14:20:00+00:00,39471.33984375,39471.33984375,39460.0546875,39468.47265625,39468.47265625,53477376
2022-04-18 14:25:00+00:00,39475.8515625,39502.2109375,39475.8515625,39502.2109375,39502.2109375,143534080
2022-04-18 14:30:00+00:00,39501.95703125,39501.95703125,39429.765625,39429.765625,39429.765625,319221760
2022-04-18 14:35:00+00:00,39425.83203125,39425.83203125,39394.16015625,39394.16015625,39394.16015625,0
2022-04-18 14:40:00+00:00,39382.859375,39394.296875,39382.859375,39394.296875,39394.296875,81774592
2022-04-18 14:45:00+00:00,39387.44921875,39423.0390625,39387.44921875,39397.78125,39397.78125,154017792
2022-04-18 14:50:00+00:00,39392.79296875,39399.1171875,39392.68359375,39392.68359375,39392.68359375,0
2022-04-18 14:55:00+00:00,39371.93359375,39371.93359375,39344.96484375,39347.33984375,39347.33984375,29558784
2022-04-18 15:00:00+00:00,39357.21875,39357.21875,39340.1796875,39340.1796875,39340.1796875,29638656
2022-04-18 15:05:00+00:00,39344.01953125,39375.92578125,39344.01953125,39372.53515625,39372.53515625,0
2022-04-18 15:10:00+00:00,39378.83984375,39384.58203125,39378.83984375,39380.46875,39380.46875,16336896
2022-04-18 15:15:00+00:00,39358.765625,39358.765625,39320.56640625,39320.56640625,39320.56640625,96049152
2022-04-18 15:20:00+00:00,39316.66796875,39322.046875,39306.57421875,39306.57421875,39306.57421875,0
2022-04-18 15:25:00+00:00,39256.6953125,39265.921875,39250.296875,39265.921875,39265.921875,79179776
2022-04-18 15:30:00+00:00,39265.4140625,39276.8359375,39262.328125,39276.8359375,39276.8359375,83474432
2022-04-18 15:35:00+00:00,39268.8984375,39268.8984375,39268.01171875,39268.01171875,39268.01171875,28264448
2022-04-18 15:40:00+00:00,39260.3203125,39260.3203125,39240.23046875,39247.3203125,39247.3203125,51462144
2022-04-18 15:45:00+00:00,39256.13671875,39270.30078125,39255.13671875,39270.30078125,39270.30078125,59334656
2022-04-18 15:50:00+00:00,39257.28125,39257.28125,39248.12890625,39254.390625,39254.390625,31705088
2022-04-18 15:55:00+00:00,39251.45703125,39260.1328125,39251.45703125,39260.1328125,39260.1328125,40097792
2022-04-18 16:00:00+00:00,39275.43359375,39275.43359375,39268.05078125,39268.05078125,39268.05078125,0
2022-04-18 16:05:00+00:00,39267.640625,39267.640625,39253.3046875,39256.5546875,39256.5546875,11595776
2022-04-18 16:10:00+00:00,39254.578125,39254.578125,39159.78125,39159.78125,39159.78125,33841152
2022-04-18 16:15:00+00:00,39123.1640625,39173.38671875,39123.1640625,39173.38671875,39173.38671875,153866240
2022-04-18 16:20:00+00:00,39170.890625,39170.890625,39166.37109375,39169.94140625,39169.94140625,35885056
2022-04-18 16:25:00+00:00,39194.7265625,39211.26171875,39194.7265625,39211.26171875,39211.26171875,19726336
2022-04-18 16:30:00+00:00,39221.8203125,39227.31640625,39218.30859375,39227.31640625,39227.31640625,160890880
2022-04-18 16:35:00+00:00,39273.90234375,39293.828125,39273.90234375,39291.58984375,39291.58984375,22820864
2022-04-18 16:40:00+00:00,39300.4140625,39300.4140625,39280.61328125,39284.66796875,39284.66796875,116305920
2022-04-18 16:45:00+00:00,39291.58984375,39525.33984375,39291.58984375,39525.33984375,39525.33984375,415778816
2022-04-18 16:50:00+00:00,39515.18359375,39515.18359375,39487.37890625,39487.37890625,39487.37890625,0
2022-04-18 16:55:00+00:00,39488.9375,39512.18359375,39488.9375,39512.18359375,39512.18359375,42647552
2022-04-18 17:00:00+00:00,39491.8203125,39503.58203125,39488.81640625,39488.81640625,39488.81640625,0
